id(url),Platform,title,provider,reviewer_id,single_rating_value,review_date,reviewer_url
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Vignan Posham,4,2015-12-25,https://www.class-central.com/u/123516
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-01-01,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Dean Mcdonald,5,2015-08-10,https://www.class-central.com/u/85003
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-01-09,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2016-01-12,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2014-01-05,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-12-25,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Karl Hoitsma,5,2015-10-03,https://www.class-central.com/u/100972
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2016-03-31,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,???????????? ??????????,5,2013-12-18,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Douglas Young,5,2015-08-14,https://www.class-central.com/u/86420
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2015-09-06,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Jonathan Loh,5,2015-08-10,https://www.class-central.com/u/84807
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-01-04,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2015-10-08,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Matthias Kaeser,5,2015-12-30,https://www.class-central.com/u/124718
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,rkblogs,5,2013-12-20,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,4,2016-03-31,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Michael Royer,5,2015-08-10,https://www.class-central.com/u/84818
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Paul Hempshall,4,2015-08-10,https://www.class-central.com/u/85132
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Maya Eyal,5,2015-11-22,https://www.class-central.com/u/115103
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Maarten Van Ingen,5,2015-11-10,https://www.class-central.com/u/112520
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,4,2015-11-11,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2016-03-25,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Kaituoxu,5,2015-11-11,https://www.class-central.com/u/112755
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Torbj?rn Larsson,5,2015-08-11,https://www.class-central.com/u/85456
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Md Shahadat Hossain,5,2015-09-27,https://www.class-central.com/u/99013
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2015-11-15,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2014-01-28,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Savitha,5,2015-11-09,https://www.class-central.com/u/112032
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2015-11-19,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Wind Lionheart,5,2013-12-16,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,4,2015-11-10,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2015-10-07,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-02-10,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2016-03-27,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-06-18,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Classcentral,5,2015-08-09,https://www.class-central.com/u/84571
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Gordana,5,2016-03-21,https://www.class-central.com/u/153114
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Dmitry Rets,5,2013-12-16,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Sarah Ferguson,5,2015-11-16,https://www.class-central.com/u/113859
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,4,2015-08-14,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2015-11-17,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Maxym Osadchy,5,2015-08-10,https://www.class-central.com/u/84933
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2012-10-24,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2012-10-25,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Jeff Brown,5,2015-08-11,https://www.class-central.com/u/85566
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Julio Cesar Gonzalez-saenz,5,2015-08-09,https://www.class-central.com/u/84522
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Francisco Javier Peri??n,5,2015-09-27,https://www.class-central.com/u/98958
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Thomas Seymour,5,2013-12-16,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Andrii Borovyi,5,2013-12-18,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,ôÚòªßÖ,5,2015-09-27,https://www.class-central.com/u/99074
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Victor Moreno,5,2015-09-28,https://www.class-central.com/u/99151
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Prajay Vora,5,2015-08-10,https://www.class-central.com/u/84802
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Xiyue Wang,5,2015-10-05,https://www.class-central.com/u/101581
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2015-10-11,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Yuan Zong,5,2015-08-23,https://www.class-central.com/u/88889
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Greg Clements,5,2015-12-25,https://www.class-central.com/u/123499
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-01-03,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,4,2013-01-05,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Ernesto Molina,5,2015-08-11,https://www.class-central.com/u/85392
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-03-25,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Ines,5,2014-11-09,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2012-12-03,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Bobby Miller,5,2015-08-09,https://www.class-central.com/u/84543
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Carlos Mendia Gonz?lez,5,2015-12-21,https://www.class-central.com/u/122696
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Sai Kumar,5,2015-08-14,https://www.class-central.com/u/86357
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2015-12-23,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Jongbeom Kim,5,2015-10-05,https://www.class-central.com/u/101744
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Deborah Bassi Stern,5,2015-09-28,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2014-06-25,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-01-14,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2015-10-15,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,4,2015-11-13,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Frank Maldonado Huayaney,5,2015-08-13,https://www.class-central.com/u/86079
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Sergio Chivilo,5,2015-08-13,https://www.class-central.com/u/86258
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Jinghao Feng,5,2016-03-21,https://www.class-central.com/u/153147
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Maria Skrigan,5,2015-08-10,https://www.class-central.com/u/84753
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Xu Yang,5,2015-08-10,https://www.class-central.com/u/84812
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Yi-cheng Lin,5,2015-12-26,https://www.class-central.com/u/123637
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Alex Alex,5,2015-09-29,https://www.class-central.com/u/99423
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,John Geoghegan,5,2015-08-10,https://www.class-central.com/u/85128
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Di Wu,5,2014-01-07,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2014-06-16,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2016-03-28,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2015-10-02,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,3,2012-12-22,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2012-12-13,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Karthik,5,2015-08-09,https://www.class-central.com/u/84633
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2014-09-07,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,èî?,5,2015-11-09,https://www.class-central.com/u/112098
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Arturo Mojica,5,2015-08-10,https://www.class-central.com/u/85114
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-01-06,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Gy?csi Csan?d,5,2015-08-12,https://www.class-central.com/u/85596
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Pawan Rajput,5,2013-12-17,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Shih-hsin Lo,5,2015-08-09,https://www.class-central.com/u/84685
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-12-24,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Yang Liu,5,2016-03-21,https://www.class-central.com/u/153294
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2014-02-03,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2012-10-28,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,4,2015-09-30,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Pedro Z??iga,5,2015-09-27,https://www.class-central.com/u/98969
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Jo?o Silva,5,2015-09-30,https://www.class-central.com/u/100032
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Heather Nuffer,5,2013-12-16,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Eric Olsen,5,2015-08-12,https://www.class-central.com/u/85885
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,4,2015-12-21,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,4,2013-12-20,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-09-04,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2014-06-06,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-01-16,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Udi Margolin,5,2013-12-26,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-02-06,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,4,2013-12-19,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-03-12,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,4,2013-12-21,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2014-07-03,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2014-01-12,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Baishan Lu,5,2013-12-17,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2014-01-20,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Va Roon,5,2014-09-06,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Yaroslav Smirnov,5,2013-12-16,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-01-13,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2014-01-14,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2013-02-05,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,2,2013-12-19,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Tomas Kristijonas Uzdavinys,5,2014-01-14,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Tadeush,5,2014-05-25,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,M&aacute;rton Sz&eacute;l,5,2013-12-15,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Pim Sturm,5,2013-12-16,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Juan Esteban Maldonado,5,2013-12-15,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Anonymous,5,2014-09-05,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Mario,5,2014-09-18,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Ivan Figol,4,2015-08-10,https://www.class-central.com/u/84758
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,George Adosoglou,5,2016-01-04,https://www.class-central.com/u/99499
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Bhawana Haritwal,4,2015-07-10,null
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Sanja Z,5,2015-08-14,https://www.class-central.com/u/86374
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Danika Chrunik,5,2015-06-03,https://www.class-central.com/u/65784
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,ClassCentral,An Introduction to Interactive Programming in Python (Part 1),Coursera,Jokin Astobiza,4,2015-08-10,https://www.class-central.com/u/84777
